"{32A7CFF2-548D-4C8A-8152-C49A75225160}";"OR_Parametrer_W10";
"{4EB68315-E1BD-4975-A73A-83214686202A}";"Reglages_Securite";
"{5EC85E4C-1330-48C2-84C8-BADBD5FEEFEA}";"Parametrer_OpenShell";
"{A867E86F-D6B0-41FD-B942-3ECF4E56B88F}";"UT_Mapper-Lecteurs";
"{B540EA6E-8A6A-4F91-80FD-C3BC9D6DAF65}";"Parametrer_Navigateurs";
"{BA6E0586-D2B5-41DA-AA3A-E827EED0016E}";"0902_Impression";
"{F19B8792-5B6C-42F7-9804-A2E091E34719}";"0902_Parametrer_Proxy";
"{F516EEA4-4F01-47CB-96C9-48B75875F231}";"UT_Parametrer_W10";
